feature_group_a,feature_value_a,feature_group_b,feature_value_b,article_count,article_pct
evidence_confidence,practitioner_knowledge,service_area,outreach_and_partnerships,4,0.2
evidence_confidence,promising_evidence,intended_outcome,"equitable_access, learning_and_literacy",4,0.2
evidence_confidence,theoretical_or_conceptual,primary_methodology,mixed_methods,4,0.2
library_context,academic_library,service_audience,"educators, students",4,0.2
conceptual_theme,theoretical_or_conceptual,evidence_confidence,practitioner_knowledge,4,0.2
evidence_confidence,demonstrated_outcome,library_context,non_library_context,4,0.2
service_area,learning_and_literacy,service_area,programming_and_facilitation,4,0.2
game_format,digital_game,service_audience,teens,4,0.2
evidence_confidence,promising_evidence,game_format,digital_game,4,0.2
service_area,learning_and_literacy,service_audience,teens,4,0.2
conceptual_theme,service_ecology,service_area,collections_and_access,4,0.2
conceptual_theme,not_identified,intended_outcome,"equitable_access, learning_and_literacy",4,0.2
library_context,"academic_library, cultural_heritage_institution",service_area,collections_and_access,4,0.2
library_context,multiple_library_types,source_type,book,4,0.2
evidence_confidence,descriptive_only,service_area,programming_and_facilitation,4,0.2
service_area,outreach_and_partnerships,service_audience,students,4,0.2
evidence_type,theoretical_or_conceptual,service_conditions_addressed,evaluation_or_reflection,4,0.2
library_context,"academic_library, cultural_heritage_institution",primary_methodology,none,4,0.2
library_context,academic_library,service_area,programming_and_facilitation,4,0.2
service_audience,adults,service_conditions_addressed,access_infrastructure_required,4,0.2
service_area,"collections_and_access, discovery_and_advisory",source_type,peer_reviewed_journal_article,4,0.2
evidence_confidence,practitioner_knowledge,service_audience,teens,4,0.2
service_area,"collections_and_access, discovery_and_advisory",service_conditions_addressed,not_applicable,4,0.2
library_context,public_library,service_area,community_and_inclusion,4,0.2
evidence_type,empirical_study,primary_methodology,evidence_synthesis,3,0.1
evidence_confidence,medium,intended_outcome,discovery_and_advisory,3,0.1
primary_methodology,mixed_methods,service_conditions_addressed,evaluation_or_reflection,3,0.1
evidence_type,historical_analysis,service_audience,children,3,0.1
service_area,not_applicable,service_audience,teens,3,0.1
service_area,cultural_heritage_and_research,service_audience,general_public,3,0.1
intended_outcome,not_applicable,service_audience,teens,3,0.1
service_area,outreach_and_partnerships,service_conditions_addressed,community_assessment_needed,3,0.1
intended_outcome,"learning_and_literacy, institutional_capacity",service_area,learning_and_literacy,3,0.1
conceptual_theme,participatory_culture_and_production,primary_methodology,theoretical_or_conceptual,3,0.1
evidence_type,content_or_artifact_analysis,service_audience,children,3,0.1
primary_methodology,survey,service_area,cultural_heritage_and_research,3,0.1
evidence_confidence,practitioner_knowledge,evidence_type,instrument_or_framework_development,3,0.1
conceptual_theme,service_ecology,service_audience,students,3,0.1
evidence_type,implementation_case,primary_methodology,practitioner_reflection,3,0.1
evidence_confidence,descriptive_only,evidence_type,qualitative_study,3,0.1
service_area,outreach_and_partnerships,service_conditions_addressed,skilled_facilitation_required,3,0.1
service_area,not_applicable,service_conditions_addressed,"access_infrastructure_required, community_assessment_needed",3,0.1
evidence_confidence,descriptive_only,service_audience,"educators, students",3,0.1
library_context,unspecified_library_context,service_area,outreach_and_partnerships,3,0.1
conceptual_theme,information_behavior_and_practice,primary_methodology,historical_analysis,3,0.1
library_context,unspecified_library_context,primary_methodology,instrument_or_framework_development,3,0.1
primary_methodology,none,service_conditions_addressed,"access_infrastructure_required, skilled_facilitation_required",3,0.1
library_context,non_library_context,service_audience,general_public,3,0.1
primary_methodology,unspecified,service_audience,children,3,0.1
evidence_type,empirical_study,intended_outcome,"equitable_access, institutional_capacity",3,0.1
evidence_type,evidence_synthesis,primary_methodology,instrument_or_framework_development,3,0.1
evidence_type,not_applicable,primary_methodology,none,3,0.1
evidence_type,instrument_or_framework_development,library_context,"academic_library, cultural_heritage_institution",3,0.1
service_area,community_and_inclusion,service_audience,older_adults,3,0.1
conceptual_theme,not_applicable,service_audience,students,3,0.1
intended_outcome,institutional_capacity,service_area,programming_and_facilitation,3,0.1
game_format,virtual_or_augmented_reality,service_audience,general_public,3,0.1
intended_outcome,institutional_capacity,library_context,cultural_heritage_institution,3,0.1
evidence_type,empirical_study,service_conditions_addressed,"access_infrastructure_required, evaluation_or_reflection",3,0.1
service_conditions_addressed,"access_infrastructure_required, evaluation_or_reflection",source_type,peer_reviewed_journal_article,3,0.1
evidence_confidence,promising_evidence,intended_outcome,"equitable_access, discovery_and_advisory",3,0.1
primary_methodology,evidence_synthesis,service_audience,underserved_or_special_population,3,0.1
intended_outcome,institutional_capacity,service_audience,"students, educators",3,0.1
evidence_type,practitioner_reflection,service_area,outreach_and_partnerships,3,0.1
primary_methodology,survey,service_audience,"students, educators",3,0.1
intended_outcome,not_applicable,service_area,outreach_and_partnerships,3,0.1
library_context,public_library,service_audience,older_adults,3,0.1
service_audience,underserved_or_special_population,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",3,0.1
primary_methodology,none,service_audience,teens,3,0.1
evidence_type,historical_analysis,primary_methodology,none,3,0.1
evidence_confidence,demonstrated_outcome,service_conditions_addressed,sustainable_operations,3,0.1
library_context,"academic_library, public_library, multiple_library_types",service_conditions_addressed,not_applicable,3,0.1
library_context,"academic_library, public_library, multiple_library_types",primary_methodology,case_or_design_study,3,0.1
evidence_type,practitioner_reflection,service_audience,teens,3,0.1
evidence_confidence,demonstrated_outcome,service_area,professional_capacity,3,0.1
game_format,virtual_or_augmented_reality,intended_outcome,learning_and_literacy,3,0.1
evidence_type,practitioner_reflection,intended_outcome,"equitable_access, learning_and_literacy",3,0.1
conceptual_theme,not_identified,evidence_type,qualitative_study,3,0.1
evidence_type,practitioner_reflection,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",3,0.1
intended_outcome,"equitable_access, learning_and_literacy",primary_methodology,none,3,0.1
service_area,programming_and_facilitation,service_audience,teens,3,0.1
service_area,programming_and_facilitation,service_audience,children,3,0.1
primary_methodology,none,service_area,community_and_inclusion,3,0.1
conceptual_theme,social_equity_and_access,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",3,0.1
service_area,learning_and_literacy,service_audience,adults,3,0.1
evidence_type,instrument_or_framework_development,service_area,discovery_and_advisory,3,0.1
evidence_type,instrument_or_framework_development,service_conditions_addressed,sustainable_operations,3,0.1
game_format,virtual_or_augmented_reality,library_context,unspecified_library_context,3,0.1
game_format,unspecified_game_format,service_conditions_addressed,"skilled_facilitation_required, community_assessment_needed",3,0.1
evidence_confidence,practitioner_knowledge,game_format,virtual_or_augmented_reality,3,0.1
evidence_confidence,theoretical_or_conceptual,game_format,virtual_or_augmented_reality,3,0.1
conceptual_theme,not_identified,service_conditions_addressed,"skilled_facilitation_required, community_assessment_needed",3,0.1
service_conditions_addressed,"skilled_facilitation_required, community_assessment_needed",source_type,peer_reviewed_journal_article,3,0.1
conceptual_theme,not_identified,intended_outcome,"equitable_access, cultural_stewardship_and_preservation",3,0.1
evidence_confidence,demonstrated_outcome,primary_methodology,qualitative_study,3,0.1
intended_outcome,other,primary_methodology,evidence_synthesis,3,0.1
primary_methodology,survey,service_conditions_addressed,inclusive_design_or_accessibility,3,0.1
evidence_type,practitioner_reflection,service_area,cultural_heritage_and_research,3,0.1
conceptual_theme,educational_psychology,primary_methodology,none,3,0.1
primary_methodology,unspecified,service_audience,adults,3,0.1
library_context,cultural_heritage_institution,source_type,book,3,0.1
evidence_type,content_or_artifact_analysis,intended_outcome,discovery_and_advisory,3,0.1
evidence_type,empirical_study,intended_outcome,"equitable_access, cultural_stewardship_and_preservation",3,0.1
evidence_confidence,medium,primary_methodology,none,3,0.1
service_area,discovery_and_advisory,service_conditions_addressed,other,3,0.1
service_audience,general_public,service_conditions_addressed,other,3,0.1
conceptual_theme,not_identified,primary_methodology,practitioner_reflection,3,0.1
evidence_confidence,promising_evidence,service_audience,"students, educators",3,0.1
evidence_confidence,promising_evidence,service_conditions_addressed,"access_infrastructure_required, community_assessment_needed",3,0.1
conceptual_theme,social_equity_and_access,service_area,cultural_heritage_and_research,3,0.1
library_context,not_applicable,source_type,book,3,0.1
primary_methodology,experimental_study,service_conditions_addressed,access_infrastructure_required,3,0.1
evidence_confidence,practitioner_knowledge,library_context,cultural_heritage_institution,3,0.1
library_context,cultural_heritage_institution,service_conditions_addressed,skilled_facilitation_required,3,0.1
conceptual_theme,educational_psychology,evidence_confidence,practitioner_knowledge,3,0.1
conceptual_theme,not_identified,intended_outcome,professional_capacity,3,0.1
primary_methodology,mixed_methods,service_audience,underserved_or_special_population,3,0.1
service_area,professional_capacity,service_audience,general_public,3,0.1
library_context,multiple_library_types,service_conditions_addressed,evaluation_or_reflection,3,0.1
game_format,unspecified_game_format,primary_methodology,"survey, mixed_methods",3,0.1
library_context,academic_library,primary_methodology,"survey, mixed_methods",3,0.1
conceptual_theme,not_identified,primary_methodology,"survey, mixed_methods",3,0.1
service_area,space_and_infrastructure,service_conditions_addressed,skilled_facilitation_required,3,0.1
